ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
PAM00086185,2022-07-15,TAVG,28.200000000000003,H,,S,
PAM00086192,2022-07-15,TMIN,15.0,,,S,
PAM00086192,2022-07-15,TAVG,26.8,H,,S,
PAM00086210,2022-07-15,TMIN,17.0,,,S,
PAM00086210,2022-07-15,TAVG,24.3,H,,S,
PAM00086218,2022-07-15,TMIN,21.200000000000003,,,S,
PAM00086218,2022-07-15,TAVG,26.200000000000003,H,,S,
PAM00086221,2022-07-15,TMIN,21.0,,,S,
PAM00086221,2022-07-15,TAVG,27.5,H,,S,
PAM00086234,2022-07-15,TMIN,20.200000000000003,,,S,
PAM00086234,2022-07-15,PRCP,0.0,,,S,
PAM00086234,2022-07-15,TAVG,26.1,H,,S,
PAM00086255,2022-07-15,TMIN,17.2,,,S,
PAM00086255,2022-07-15,PRCP,2.0,,,S,
PAM00086255,2022-07-15,TAVG,25.3,H,,S,
PAM00086260,2022-07-15,TMIN,16.0,,,S,
PAM00086260,2022-07-15,PRCP,3.0,,,S,
PAM00086260,2022-07-15,TAVG,24.6,H,,S,
PAM00086268,2022-07-15,TMIN,21.0,,,S,
PAM00086268,2022-07-15,TAVG,25.900000000000002,H,,S,
PA000086134,2022-07-16,TMAX,33.0,,,S,
PA000086134,2022-07-16,PRCP,2.0,,,S,
PA000086134,2022-07-16,TAVG,19.200000000000003,H,,S,
PA000086297,2022-07-16,TMAX,26.400000000000002,,,S,
PA000086297,2022-07-16,PRCP,6.4,,,S,
PA000086297,2022-07-16,TAVG,17.3,H,,S,
PAM00086097,2022-07-16,TMAX,30.0,,,S,
PAM00086097,2022-07-16,TAVG,22.700000000000003,H,,S,
PAM00086128,2022-07-16,TMAX,32.0,,,S,
PAM00086128,2022-07-16,TAVG,19.0,H,,S,
PAM00086170,2022-07-16,TMAX,31.0,,,S,
PAM00086170,2022-07-16,TAVG,15.9,H,,S,
PAM00086185,2022-07-16,TMAX,30.400000000000002,,,S,
PAM00086185,2022-07-16,TAVG,19.3,H,,S,
PAM00086192,2022-07-16,TMAX,30.0,,,S,
PAM00086192,2022-07-16,TAVG,20.8,H,,S,
PAM00086210,2022-07-16,TMAX,31.400000000000002,,,S,
PAM00086210,2022-07-16,TMIN,17.0,,,S,
PAM00086210,2022-07-16,TAVG,24.200000000000003,H,,S,
PAM00086218,2022-07-16,TMAX,29.400000000000002,,,S,
PAM00086218,2022-07-16,PRCP,5.6000000000000005,,,S,
PAM00086218,2022-07-16,TAVG,16.6,H,,S,
PAM00086221,2022-07-16,TMAX,30.0,,,S,
PAM00086221,2022-07-16,PRCP,1.0,,,S,
PAM00086221,2022-07-16,TAVG,17.2,H,,S,
PAM00086234,2022-07-16,TMAX,27.6,,,S,
PAM00086234,2022-07-16,PRCP,0.8,,,S,
PAM00086234,2022-07-16,TAVG,18.400000000000002,H,,S,
PAM00086255,2022-07-16,TMAX,27.0,,,S,
PAM00086255,2022-07-16,PRCP,24.900000000000002,,,S,
PAM00086255,2022-07-16,TAVG,14.9,H,,S,
PAM00086268,2022-07-16,TMAX,28.0,,,S,
PAM00086268,2022-07-16,PRCP,15.5,,,S,
PAM00086268,2022-07-16,TAVG,19.200000000000003,H,,S,
PA000086068,2022-07-17,TMAX,30.400000000000002,,,S,
PA000086068,2022-07-17,TMIN,12.200000000000001,,,S,
PA000086068,2022-07-17,TAVG,16.3,H,,S,
PA000086086,2022-07-17,TMAX,30.0,,,S,
PA000086086,2022-07-17,TMIN,12.0,,,S,
PA000086086,2022-07-17,TAVG,14.3,H,,S,
PA000086134,2022-07-17,TMAX,28.200000000000003,,,S,
PA000086134,2022-07-17,TMIN,9.5,,,S,
PA000086134,2022-07-17,PRCP,0.0,,,S,
PA000086134,2022-07-17,TAVG,12.0,H,,S,
PA000086297,2022-07-17,TMAX,23.200000000000003,,,S,
PA000086297,2022-07-17,TMIN,8.5,,,S,
PA000086297,2022-07-17,PRCP,3.8000000000000003,,,S,
PA000086297,2022-07-17,TAVG,10.700000000000001,H,,S,
PAM00086097,2022-07-17,TMIN,8.4,,,S,
PAM00086097,2022-07-17,TAVG,10.8,H,,S,
PAM00086128,2022-07-17,TMAX,27.0,,,S,
PAM00086128,2022-07-17,TMIN,8.0,,,S,
PAM00086128,2022-07-17,TAVG,13.5,H,,S,
PAM00086170,2022-07-17,TMAX,25.8,,,S,
PAM00086170,2022-07-17,TMIN,1.5,,,S,
PAM00086170,2022-07-17,TAVG,13.100000000000001,H,,S,
PAM00086185,2022-07-17,TMAX,25.400000000000002,,,S,
PAM00086185,2022-07-17,TMIN,9.0,,,S,
PAM00086185,2022-07-17,TAVG,12.8,H,,S,
PAM00086192,2022-07-17,TMAX,25.8,,,S,
PAM00086192,2022-07-17,TMIN,8.4,,,S,
PAM00086192,2022-07-17,TAVG,11.8,H,,S,
PAM00086210,2022-07-17,TMIN,10.5,,,S,
PAM00086210,2022-07-17,TAVG,13.8,H,,S,
PAM00086218,2022-07-17,TMAX,23.6,,,S,
PAM00086218,2022-07-17,PRCP,2.3000000000000003,,,S,
PAM00086218,2022-07-17,TAVG,11.0,H,,S,
PAM00086221,2022-07-17,TMAX,24.400000000000002,,,S,
PAM00086221,2022-07-17,TMIN,7.0,,,S,
PAM00086221,2022-07-17,PRCP,2.0,,,S,
PAM00086221,2022-07-17,TAVG,11.200000000000001,H,,S,
PAM00086233,2022-07-17,TMAX,24.200000000000003,,,S,
PAM00086233,2022-07-17,TMIN,8.0,,,S,
PAM00086233,2022-07-17,PRCP,1.5,,,S,
PAM00086233,2022-07-17,TAVG,10.3,H,,S,
PAM00086234,2022-07-17,TMAX,22.8,,,S,
PAM00086234,2022-07-17,TMIN,6.4,,,S,
PAM00086234,2022-07-17,PRCP,1.5,,,S,
PAM00086234,2022-07-17,TAVG,10.700000000000001,H,,S,
PAM00086255,2022-07-17,TMAX,21.0,,,S,
PAM00086255,2022-07-17,TMIN,4.800000000000001,,,S,
PAM00086255,2022-07-17,PRCP,0.0,,,S,
PAM00086255,2022-07-17,TAVG,9.3,H,,S,
PAM00086260,2022-07-17,TMIN,7.0,,,S,
PAM00086260,2022-07-17,TAVG,10.8,H,,S,
PAM00086268,2022-07-17,TMAX,23.0,,,S,
PAM00086268,2022-07-17,PRCP,7.1000000000000005,,,S,
PAM00086268,2022-07-17,TAVG,11.0,H,,S,
PAM00086285,2022-07-17,TMAX,20.0,,,S,
PAM00086285,2022-07-17,TMIN,5.5,,,S,
PAM00086285,2022-07-17,PRCP,3.8000000000000003,,,S,
PAM00086285,2022-07-17,TAVG,9.3,H,,S,
PA000086033,2022-07-18,TMIN,12.8,,,S,
PA000086033,2022-07-18,TAVG,18.6,H,,S,
PA000086068,2022-07-18,TMIN,13.0,,,S,
PA000086068,2022-07-18,TAVG,21.400000000000002,H,,S,
PA000086086,2022-07-18,TAVG,18.7,H,,S,
PA000086134,2022-07-18,TMIN,10.4,,,S,
PA000086134,2022-07-18,TAVG,19.1,H,,S,
PA000086297,2022-07-18,TMIN,4.5,,,S,
PA000086297,2022-07-18,PRCP,0.0,,,S,
PA000086297,2022-07-18,TAVG,11.5,H,,S,
PAM00086097,2022-07-18,TMIN,9.0,,,S,
PAM00086097,2022-07-18,TAVG,19.700000000000003,H,,S,
PAM00086128,2022-07-18,TMIN,8.8,,,S,
PAM00086128,2022-07-18,TAVG,16.8,H,,S,
PAM00086170,2022-07-18,TMAX,18.6,,,S,
PAM00086170,2022-07-18,TMIN,4.800000000000001,,,S,
PAM00086170,2022-07-18,TAVG,13.5,H,,S,
PAM00086185,2022-07-18,TMIN,8.4,,,S,
PAM00086185,2022-07-18,TAVG,14.200000000000001,H,,S,
PAM00086192,2022-07-18,TMIN,8.8,,,S,
PAM00086192,2022-07-18,TAVG,13.9,H,,S,
PAM00086210,2022-07-18,TMAX,20.0,,,S,
PAM00086210,2022-07-18,TMIN,8.5,,,S,
PAM00086210,2022-07-18,TAVG,13.200000000000001,H,,S,
PAM00086218,2022-07-18,PRCP,0.0,,,S,
PAM00086218,2022-07-18,TAVG,12.8,H,,S,
PAM00086221,2022-07-18,TMIN,7.0,,,S,
PAM00086221,2022-07-18,PRCP,0.0,,,S,
PAM00086221,2022-07-18,TAVG,11.600000000000001,H,,S,
PAM00086233,2022-07-18,TMIN,5.0,,,S,
PAM00086233,2022-07-18,PRCP,0.0,,,S,
PAM00086233,2022-07-18,TAVG,10.4,H,,S,
PAM00086234,2022-07-18,TMIN,6.0,,,S,
PAM00086234,2022-07-18,PRCP,0.0,,,S,
PAM00086234,2022-07-18,TAVG,11.600000000000001,H,,S,
PAM00086255,2022-07-18,TMIN,5.4,,,S,
PAM00086255,2022-07-18,TAVG,10.3,H,,S,
PAM00086260,2022-07-18,TMAX,15.5,,,S,
PAM00086260,2022-07-18,TAVG,10.200000000000001,H,,S,
PAM00086268,2022-07-18,TMIN,9.4,,,S,
PAM00086268,2022-07-18,PRCP,0.0,,,S,
PAM00086268,2022-07-18,TAVG,13.100000000000001,H,,S,
PAM00086285,2022-07-18,TMIN,2.3000000000000003,,,S,
PAM00086285,2022-07-18,PRCP,0.0,,,S,
PAM00086285,2022-07-18,TAVG,9.1,H,,S,
PA000086033,2022-07-19,TMIN,13.0,,,S,
PA000086033,2022-07-19,TAVG,23.0,H,,S,
PA000086068,2022-07-19,TMAX,30.5,,,S,
PA000086068,2022-07-19,TMIN,12.5,,,S,
PA000086068,2022-07-19,TAVG,20.200000000000003,H,,S,
PA000086086,2022-07-19,TMAX,29.0,,,S,
PA000086086,2022-07-19,TMIN,16.0,,,S,
PA000086086,2022-07-19,TAVG,21.0,H,,S,
PA000086134,2022-07-19,TAVG,20.3,H,,S,
PA000086297,2022-07-19,TMIN,8.8,,,S,
PA000086297,2022-07-19,PRCP,3.0,,,S,
PA000086297,2022-07-19,TAVG,15.100000000000001,H,,S,
PAM00086097,2022-07-19,TMIN,15.4,,,S,
PAM00086097,2022-07-19,TAVG,23.6,H,,S,
PAM00086128,2022-07-19,TMAX,29.0,,,S,
PAM00086128,2022-07-19,TMIN,12.0,,,S,
PAM00086128,2022-07-19,TAVG,19.6,H,,S,
PAM00086170,2022-07-19,TMIN,11.200000000000001,,,S,
PAM00086170,2022-07-19,TAVG,17.7,H,,S,
PAM00086185,2022-07-19,TMIN,12.0,,,S,
PAM00086185,2022-07-19,TAVG,20.8,H,,S,
PAM00086192,2022-07-19,TMIN,13.0,,,S,
PAM00086192,2022-07-19,TAVG,21.700000000000003,H,,S,
PAM00086210,2022-07-19,TMIN,12.0,,,S,
PAM00086210,2022-07-19,TAVG,21.6,H,,S,
PAM00086218,2022-07-19,TMIN,11.200000000000001,,,S,
PAM00086218,2022-07-19,TAVG,18.2,H,,S,
PAM00086221,2022-07-19,TMIN,9.0,,,S,
PAM00086221,2022-07-19,PRCP,2.0,,,S,
PAM00086221,2022-07-19,TAVG,16.0,H,,S,
PAM00086233,2022-07-19,TMIN,8.5,,,S,
PAM00086233,2022-07-19,PRCP,8.4,,,S,
PAM00086233,2022-07-19,TAVG,15.700000000000001,H,,S,
PAM00086234,2022-07-19,TMIN,8.6,,,S,
PAM00086234,2022-07-19,PRCP,0.30000000000000004,,,S,
PAM00086234,2022-07-19,TAVG,17.3,H,,S,
PAM00086255,2022-07-19,TMIN,7.6000000000000005,,,S,
PAM00086255,2022-07-19,TAVG,15.3,H,,S,
PAM00086260,2022-07-19,TMAX,16.8,,,S,
PAM00086260,2022-07-19,TMIN,9.8,,,S,
PAM00086260,2022-07-19,PRCP,2.3000000000000003,,,S,
PAM00086260,2022-07-19,TAVG,12.100000000000001,H,,S,
PAM00086268,2022-07-19,TMAX,17.400000000000002,,,S,
PAM00086268,2022-07-19,TMIN,10.0,,,S,
PAM00086268,2022-07-19,PRCP,3.6,,,S,
PAM00086268,2022-07-19,TAVG,13.200000000000001,H,,S,
PAM00086285,2022-07-19,TMAX,19.5,,,S,
PAM00086285,2022-07-19,TMIN,5.800000000000001,,,S,
PAM00086285,2022-07-19,PRCP,8.6,,,S,
PAM00086285,2022-07-19,TAVG,12.8,H,,S,
PAM00086185,2022-07-20,TMAX,29.0,,,S,
PAM00086185,2022-07-20,TAVG,22.200000000000003,H,,S,
PAM00086192,2022-07-20,TMAX,31.200000000000003,,,S,
PAM00086192,2022-07-20,TAVG,21.3,H,,S,
PAM00086218,2022-07-20,TAVG,22.0,H,,S,
PAM00086268,2022-07-20,TMAX,18.0,,,S,
PAM00086268,2022-07-20,PRCP,0.0,,,S,
PAM00086268,2022-07-20,TAVG,16.1,H,,S,
PA000086068,2022-07-21,TAVG,30.900000000000002,H,,S,
PA000086134,2022-07-21,TMIN,17.5,,,S,
PA000086134,2022-07-21,TAVG,29.900000000000002,H,,S,
PA000086297,2022-07-21,TMIN,18.6,,,S,
PA000086297,2022-07-21,TAVG,26.1,H,,S,
PAM00086097,2022-07-21,TMIN,18.2,,,S,
PAM00086097,2022-07-21,TAVG,26.900000000000002,H,,S,
PAM00086128,2022-07-21,TMIN,16.0,,,S,
PAM00086128,2022-07-21,TAVG,28.8,H,,S,
PAM00086170,2022-07-21,TMIN,14.4,,,S,
PAM00086170,2022-07-21,TAVG,26.8,H,,S,
PAM00086185,2022-07-21,TMIN,18.0,,,S,
PAM00086185,2022-07-21,TAVG,27.200000000000003,H,,S,
PAM00086192,2022-07-21,TMIN,19.0,,,S,
PAM00086192,2022-07-21,TAVG,25.5,H,,S,
PAM00086210,2022-07-21,TMIN,17.0,,,S,
PAM00086210,2022-07-21,TAVG,24.8,H,,S,
PAM00086218,2022-07-21,TAVG,24.3,H,,S,
PAM00086221,2022-07-21,TMIN,18.0,,,S,
PAM00086221,2022-07-21,TAVG,26.200000000000003,H,,S,
PAM00086234,2022-07-21,TMIN,17.5,,,S,
PAM00086234,2022-07-21,TAVG,25.900000000000002,H,,S,
PAM00086255,2022-07-21,TMIN,16.2,,,S,
PAM00086255,2022-07-21,TAVG,24.6,H,,S,
PAM00086260,2022-07-21,TMIN,14.0,,,S,
PAM00086260,2022-07-21,TAVG,23.3,H,,S,
PAM00086268,2022-07-21,TMIN,15.0,,,S,
PAM00086268,2022-07-21,TAVG,24.8,H,,S,
PA000086068,2022-07-22,TMIN,17.8,,,S,
PA000086068,2022-07-22,TAVG,27.3,H,,S,
PA000086086,2022-07-22,TMAX,35.0,,,S,
PA000086086,2022-07-22,TMIN,19.8,,,S,
PA000086086,2022-07-22,TAVG,27.0,H,,S,
PA000086134,2022-07-22,TMAX,35.0,,,S,
PA000086134,2022-07-22,TAVG,28.1,H,,S,
PA000086297,2022-07-22,TAVG,23.900000000000002,H,,S,
PAM00086097,2022-07-22,TMIN,19.0,,,S,
PAM00086097,2022-07-22,TAVG,24.900000000000002,H,,S,
PAM00086128,2022-07-22,TMAX,36.6,,,S,
PAM00086128,2022-07-22,TMIN,17.0,,,S,
PAM00086128,2022-07-22,TAVG,26.3,H,,S,
PAM00086170,2022-07-22,TMIN,16.6,,,S,
PAM00086170,2022-07-22,TAVG,26.400000000000002,H,,S,
PAM00086185,2022-07-22,TMAX,35.0,,,S,
PAM00086185,2022-07-22,TMIN,17.6,,,S,
PAM00086185,2022-07-22,TAVG,23.3,H,,S,
PAM00086192,2022-07-22,TMIN,20.400000000000002,,,S,
PAM00086192,2022-07-22,TAVG,24.700000000000003,H,,S,
PAM00086210,2022-07-22,TMIN,18.0,,,S,
PAM00086210,2022-07-22,TAVG,23.900000000000002,H,,S,
PAM00086218,2022-07-22,TAVG,25.5,H,,S,
PAM00086221,2022-07-22,TMAX,30.0,,,S,
PAM00086221,2022-07-22,TMIN,18.0,,,S,
PAM00086221,2022-07-22,TAVG,24.200000000000003,H,,S,
PAM00086233,2022-07-22,TMAX,30.0,,,S,
PAM00086233,2022-07-22,TMIN,20.0,,,S,
PAM00086233,2022-07-22,TAVG,24.3,H,,S,
PAM00086234,2022-07-22,TMAX,30.0,,,S,
PAM00086234,2022-07-22,TAVG,23.1,H,,S,
PAM00086255,2022-07-22,TMAX,28.5,,,S,
PAM00086255,2022-07-22,TMIN,19.200000000000003,,,S,
PAM00086255,2022-07-22,TAVG,22.8,H,,S,
PAM00086260,2022-07-22,TMAX,30.5,,,S,
PAM00086260,2022-07-22,TMIN,16.0,,,S,
PAM00086260,2022-07-22,TAVG,23.3,H,,S,
PAM00086268,2022-07-22,TMAX,29.400000000000002,,,S,
PAM00086268,2022-07-22,TMIN,18.400000000000002,,,S,
PAM00086268,2022-07-22,TAVG,22.8,H,,S,
PAM00086285,2022-07-22,TMAX,28.0,,,S,
PAM00086285,2022-07-22,TMIN,17.6,,,S,
PAM00086285,2022-07-22,TAVG,21.8,H,,S,
PA000086033,2022-07-23,TMAX,36.0,,,S,
PA000086033,2022-07-23,TMIN,19.200000000000003,,,S,
PA000086033,2022-07-23,TAVG,25.8,H,,S,
PA000086068,2022-07-23,TMAX,34.0,,,S,
PA000086068,2022-07-23,TMIN,16.400000000000002,,,S,
PA000086068,2022-07-23,TAVG,27.1,H,,S,
PA000086086,2022-07-23,TMAX,35.0,,,S,
PA000086086,2022-07-23,TMIN,20.0,,,S,
PA000086086,2022-07-23,TAVG,26.900000000000002,H,,S,
PA000086134,2022-07-23,TMAX,35.2,,,S,
PA000086134,2022-07-23,TMIN,22.0,,,S,
PA000086134,2022-07-23,TAVG,28.700000000000003,H,,S,
PA000086297,2022-07-23,TMAX,30.6,,,S,
PA000086297,2022-07-23,TAVG,23.1,H,,S,
PAM00086097,2022-07-23,TMAX,31.6,,,S,
PAM00086097,2022-07-23,TMIN,18.400000000000002,,,S,
PAM00086097,2022-07-23,TAVG,24.700000000000003,H,,S,
PAM00086128,2022-07-23,TMAX,35.0,,,S,
PAM00086128,2022-07-23,TMIN,19.200000000000003,,,S,
PAM00086128,2022-07-23,TAVG,26.900000000000002,H,,S,
PAM00086170,2022-07-23,TMIN,20.0,,,S,
PAM00086170,2022-07-23,TAVG,27.400000000000002,H,,S,
PAM00086185,2022-07-23,TMIN,20.0,,,S,
PAM00086185,2022-07-23,TAVG,26.1,H,,S,
PAM00086192,2022-07-23,TMIN,21.0,,,S,
PAM00086192,2022-07-23,TAVG,27.900000000000002,H,,S,
PAM00086210,2022-07-23,TMIN,15.5,,,S,
PAM00086210,2022-07-23,TAVG,23.6,H,,S,
PAM00086218,2022-07-23,TAVG,26.200000000000003,H,,S,
PAM00086221,2022-07-23,TMAX,31.0,,,S,
PAM00086221,2022-07-23,TMIN,22.0,,,S,
PAM00086221,2022-07-23,TAVG,24.900000000000002,H,,S,
PAM00086233,2022-07-23,TMAX,31.0,,,S,
PAM00086233,2022-07-23,TMIN,22.0,,,S,
PAM00086233,2022-07-23,TAVG,24.8,H,,S,
PAM00086234,2022-07-23,TMIN,20.700000000000003,,,S,
PAM00086234,2022-07-23,TAVG,25.1,H,,S,
PAM00086255,2022-07-23,TMAX,30.5,,,S,
PAM00086255,2022-07-23,TMIN,19.400000000000002,,,S,
PAM00086255,2022-07-23,TAVG,23.1,H,,S,
PAM00086260,2022-07-23,TMAX,30.700000000000003,,,S,
PAM00086260,2022-07-23,TMIN,18.0,,,S,
PAM00086260,2022-07-23,TAVG,24.1,H,,S,
PAM00086268,2022-07-23,TMIN,19.400000000000002,,,S,
PAM00086268,2022-07-23,TAVG,24.8,H,,S,
PAM00086285,2022-07-23,TMAX,28.200000000000003,,,S,
PAM00086285,2022-07-23,TMIN,17.0,,,S,
PAM00086285,2022-07-23,TAVG,21.6,H,,S,
PA000086033,2022-07-24,TMAX,36.0,,,S,
PA000086033,2022-07-24,TMIN,19.200000000000003,,,S,
PA000086033,2022-07-24,TAVG,26.400000000000002,H,,S,
PA000086068,2022-07-24,TMIN,16.5,,,S,
PA000086068,2022-07-24,TAVG,28.200000000000003,H,,S,
PA000086086,2022-07-24,TMAX,35.0,,,S,
PA000086086,2022-07-24,TMIN,21.8,,,S,
PA000086086,2022-07-24,TAVG,26.900000000000002,H,,S,
PA000086134,2022-07-24,TMAX,35.0,,,S,
PA000086134,2022-07-24,TMIN,18.8,,,S,
PA000086134,2022-07-24,TAVG,28.0,H,,S,
PA000086297,2022-07-24,TMIN,19.6,,,S,
PA000086297,2022-07-24,TAVG,24.6,H,,S,
PAM00086097,2022-07-24,TMAX,31.400000000000002,,,S,
PAM00086097,2022-07-24,TMIN,19.6,,,S,
PAM00086097,2022-07-24,TAVG,25.200000000000003,H,,S,
PAM00086128,2022-07-24,TMAX,35.2,,,S,
PAM00086128,2022-07-24,TMIN,14.8,,,S,
PAM00086128,2022-07-24,TAVG,25.5,H,,S,
PAM00086170,2022-07-24,TMAX,34.5,,,S,
PAM00086170,2022-07-24,TMIN,19.400000000000002,,,S,
PAM00086170,2022-07-24,TAVG,27.700000000000003,H,,S,
PAM00086185,2022-07-24,TMIN,19.400000000000002,,,S,
PAM00086185,2022-07-24,TAVG,25.200000000000003,H,,S,
PAM00086192,2022-07-24,TMAX,33.4,,,S,
PAM00086192,2022-07-24,TMIN,21.8,,,S,
PAM00086192,2022-07-24,TAVG,24.400000000000002,H,,S,
PAM00086218,2022-07-24,TMAX,33.0,,,S,
PAM00086218,2022-07-24,TMIN,20.8,,,S,
PAM00086218,2022-07-24,TAVG,25.8,H,,S,
PAM00086221,2022-07-24,TMAX,31.0,,,S,
PAM00086221,2022-07-24,TMIN,20.0,,,S,
PAM00086221,2022-07-24,TAVG,25.0,H,,S,
PAM00086234,2022-07-24,TMAX,31.900000000000002,,,S,
PAM00086234,2022-07-24,TMIN,16.8,,,S,
PAM00086234,2022-07-24,TAVG,25.400000000000002,H,,S,
PAM00086255,2022-07-24,TMIN,20.0,,,S,
PAM00086255,2022-07-24,TAVG,24.8,H,,S,
PAM00086260,2022-07-24,TMIN,19.0,,,S,
PAM00086260,2022-07-24,TAVG,24.200000000000003,H,,S,
PAM00086268,2022-07-24,TMAX,32.0,,,S,
PAM00086268,2022-07-24,TMIN,19.0,,,S,
PAM00086268,2022-07-24,TAVG,24.900000000000002,H,,S,
PAM00086285,2022-07-24,TMAX,28.6,,,S,
PAM00086285,2022-07-24,TMIN,16.5,,,S,
PAM00086285,2022-07-24,TAVG,21.8,H,,S,
PA000086033,2022-07-25,TMAX,37.0,,,S,
PA000086033,2022-07-25,TMIN,21.0,,,S,
PA000086033,2022-07-25,TAVG,26.900000000000002,H,,S,
PA000086068,2022-07-25,TMAX,37.0,,,S,
PA000086068,2022-07-25,TMIN,20.5,,,S,
PA000086068,2022-07-25,TAVG,29.6,H,,S,
PA000086086,2022-07-25,TMAX,36.0,,,S,
PA000086086,2022-07-25,TMIN,21.8,,,S,
PA000086086,2022-07-25,TAVG,27.900000000000002,H,,S,
PA000086134,2022-07-25,TMAX,35.5,,,S,
PA000086134,2022-07-25,TMIN,21.0,,,S,
PA000086134,2022-07-25,TAVG,29.5,H,,S,
PA000086297,2022-07-25,TMIN,20.0,,,S,
PA000086297,2022-07-25,TAVG,24.3,H,,S,
PAM00086097,2022-07-25,TMAX,31.0,,,S,
PAM00086097,2022-07-25,TMIN,22.200000000000003,,,S,
PAM00086097,2022-07-25,TAVG,26.5,H,,S,
PAM00086128,2022-07-25,TMIN,20.0,,,S,
PAM00086128,2022-07-25,TAVG,27.5,H,,S,
PAM00086170,2022-07-25,TMIN,20.200000000000003,,,S,
PAM00086170,2022-07-25,TAVG,28.900000000000002,H,,S,
PAM00086185,2022-07-25,TMIN,21.0,,,S,
PAM00086185,2022-07-25,TAVG,26.6,H,,S,
PAM00086192,2022-07-25,TMIN,22.0,,,S,
PAM00086192,2022-07-25,TAVG,27.400000000000002,H,,S,
PAM00086210,2022-07-25,TMIN,16.0,,,S,
PAM00086210,2022-07-25,TAVG,26.900000000000002,H,,S,
PAM00086218,2022-07-25,TMIN,23.200000000000003,,,S,
PAM00086218,2022-07-25,TAVG,27.200000000000003,H,,S,
PAM00086221,2022-07-25,TMIN,21.0,,,S,
PAM00086221,2022-07-25,TAVG,26.700000000000003,H,,S,
PAM00086233,2022-07-25,TMAX,31.6,,,S,
PAM00086233,2022-07-25,TMIN,21.8,,,S,
PAM00086233,2022-07-25,TAVG,25.6,H,,S,
PAM00086234,2022-07-25,TMIN,17.2,,,S,
PAM00086234,2022-07-25,TAVG,24.8,H,,S,
PAM00086255,2022-07-25,TMAX,31.0,,,S,
PAM00086255,2022-07-25,TMIN,20.400000000000002,,,S,
PAM00086255,2022-07-25,TAVG,25.400000000000002,H,,S,
PAM00086260,2022-07-25,TMIN,19.0,,,S,
PAM00086260,2022-07-25,TAVG,24.200000000000003,H,,S,
PAM00086268,2022-07-25,TMIN,20.0,,,S,
PAM00086268,2022-07-25,TAVG,26.1,H,,S,
PAM00086285,2022-07-25,TMAX,29.0,,,S,
PAM00086285,2022-07-25,TMIN,18.0,,,S,
PAM00086285,2022-07-25,TAVG,22.0,H,,S,
PA000086033,2022-07-26,TMAX,36.0,,,S,
PA000086033,2022-07-26,TMIN,20.0,,,S,
PA000086033,2022-07-26,TAVG,26.700000000000003,H,,S,
PA000086068,2022-07-26,TMAX,37.4,,,S,
PA000086068,2022-07-26,TMIN,21.200000000000003,,,S,
PA000086068,2022-07-26,TAVG,29.400000000000002,H,,S,
PA000086086,2022-07-26,TMAX,37.0,,,S,
PA000086086,2022-07-26,TMIN,20.8,,,S,
PA000086086,2022-07-26,TAVG,26.6,H,,S,
PA000086134,2022-07-26,TMAX,36.0,,,S,
PA000086134,2022-07-26,TMIN,15.5,,,S,
PA000086134,2022-07-26,TAVG,26.8,H,,S,
PA000086297,2022-07-26,TMIN,20.6,,,S,
PA000086297,2022-07-26,TAVG,25.1,H,,S,
PAM00086097,2022-07-26,TMAX,31.6,,,S,
PAM00086097,2022-07-26,TMIN,22.6,,,S,
PAM00086097,2022-07-26,TAVG,26.900000000000002,H,,S,
PAM00086128,2022-07-26,TMIN,21.0,,,S,
PAM00086128,2022-07-26,TAVG,26.900000000000002,H,,S,
PAM00086170,2022-07-26,TMAX,35.6,,,S,
PAM00086170,2022-07-26,TMIN,18.6,,,S,
PAM00086170,2022-07-26,TAVG,28.1,H,,S,
PAM00086185,2022-07-26,TMAX,33.4,,,S,
PAM00086185,2022-07-26,TMIN,19.0,,,S,
PAM00086185,2022-07-26,TAVG,25.1,H,,S,
PAM00086192,2022-07-26,TMAX,33.6,,,S,
PAM00086192,2022-07-26,TMIN,20.0,,,S,
PAM00086192,2022-07-26,TAVG,24.700000000000003,H,,S,
PAM00086210,2022-07-26,TMAX,32.2,,,S,
PAM00086210,2022-07-26,TMIN,16.5,,,S,
PAM00086210,2022-07-26,TAVG,23.900000000000002,H,,S,
PAM00086218,2022-07-26,TAVG,24.6,H,,S,
PAM00086221,2022-07-26,TMAX,32.0,,,S,
PAM00086221,2022-07-26,TMIN,20.0,,,S,
PAM00086221,2022-07-26,TAVG,25.8,H,,S,
PAM00086233,2022-07-26,TMIN,20.0,,,S,
PAM00086233,2022-07-26,TAVG,24.900000000000002,H,,S,
PAM00086234,2022-07-26,TMAX,32.5,,,S,
PAM00086234,2022-07-26,TMIN,16.2,,,S,
PAM00086234,2022-07-26,TAVG,24.3,H,,S,
PAM00086255,2022-07-26,TMAX,32.0,,,S,
PAM00086255,2022-07-26,TMIN,19.400000000000002,,,S,
PAM00086255,2022-07-26,TAVG,25.3,H,,S,
PAM00086260,2022-07-26,TMAX,32.6,,,S,
PAM00086260,2022-07-26,TMIN,19.0,,,S,
PAM00086260,2022-07-26,TAVG,24.700000000000003,H,,S,
PAM00086268,2022-07-26,TMIN,20.0,,,S,
PAM00086268,2022-07-26,TAVG,26.3,H,,S,
PAM00086285,2022-07-26,TMIN,16.5,,,S,
PAM00086285,2022-07-26,TAVG,22.0,H,,S,
